Latitude,Longitude,Total dead+missing,Main ID,Region,Incident date,Year,Month,Dead,Missing,Total,Females,Males,Children,Country of Origin,Region of Origin,Cause of Death,Country of Incident,Migration route,Location description,Information Source,URL,Source Quality
31.60715303,25.07399677,1,2025.MMP0784,Northern Africa,28/05/2025,2025,May,1,0,1,,1,,Egypt,Northern Africa,Violence,Libya,Sahara Desert crossing,"Unspecified location near Musaid, Libya on the border between Libya and Egypt",Displacement Tracking Matrix Libya,,4
11.795328,42.90245,1,2025.MMP0801,Eastern Africa,28/05/2025,2025,May,1,0,1,0,1,0,Ethiopia,Eastern Africa,Mixed or unknown,Djibouti,Eastern Route to/from EHOA,"Unspecified location in Tadjourah, Djibouti",Tadjourah Prefecture via IOM Djibouti,,5
13.52186329,46.70566975,3,2025.MMP1128,Western Asia,28/05/2025,2025,May,3,0,3,,3,,Ethiopia,Eastern Africa,Sickness / lack of access to adequate healthcare,Yemen,,"Ahwar District, Abyan Governorate, Yemen",Humanitarian Partners,,3
35.7520163,51.3918021,1,2025.MMP1390,Southern Asia,28/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Shar Rai district, Tehran province, Iran",IOM Afghanistan,,4
35.8438581,50.9714995,1,2025.MMP1391,Southern Asia,28/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Karaj district, Alborz province, Iran",IOM Afghanistan,,4
36.2972006,59.60669,1,2025.MMP1392,Southern Asia,28/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Mixed or unknown,Iran (Islamic Republic of),Afghanistan to Iran,"Mashad district, Razawi Khurasan province, Iran",IOM Afghanistan,,4
34.9469653,48.3190276,1,2025.MMP1393,Southern Asia,28/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Bahar County district, Hamadan province, Iran",IOM Afghanistan,,4
31.890628,54.5218074,1,2025.MMP1394,Southern Asia,28/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Yazd County district, Yazd province, Iran",IOM Afghanistan,,4
29.0892224,50.9706116,1,2025.MMP1395,Southern Asia,28/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Bushehr County district, Bushehr province, Iran",IOM Afghanistan,,4
16.76886298,-3.00776301,1,2025.MMP1638,Western Africa,28/05/2025,2025,May,1,0,1,0,1,0,Guinea,Unknown,Sickness / lack of access to adequate healthcare,Mali,Sahara Desert crossing,"In a hospital in Timbuktu, Mali",IOM Mali Displacement Tracking Matrix,,2
13.9107949,44.7484427,1,2025.MMP0751,Western Asia,28/06/2025,2025,June,1,0,1,,1,,Ethiopia,Eastern Africa,Violence,Yemen,Eastern Route to/from EHOA,"Maris Al Dhalea, Aljabara, Yemen","Yemen News, Khabar Agency","https://perma.cc/SP92-WYQP, https://perma.cc/ZMD3-LHGZ",3
19.42634243,-99.13764286,1,2025.MMP0791,Central America,28/06/2025,2025,June,1,0,1,,1,,Colombia,South America,Violence,Mexico,,"Undetermined location in Mexico City, Mexico",El Tiempo,"https://perma.cc/2ZS3-LV5W, https://perma.cc/S64E-5BEW",3
27.70563421,70.210824,2,2025.MMP0867,Southern Asia,28/06/2025,2025,June,2,0,2,,,2,Pakistan,Southern Asia,"Harsh environmental conditions / lack of adequate shelter, food, water",India,,"10-20 km inside India, nearby Sadhawala and Tanot, Rajasthan, India","The New Indian Express, BBC Urdu, Jansatta, Deccan Herald","https://perma.cc/66K5-84AL, https://perma.cc/2VZT-58GA, https://perma.cc/F6QZ-74H2, https://perma.cc/9QXC-SBX8",3
29.6266426,52.4465474,1,2025.MMP1513,Southern Asia,28/06/2025,2025,June,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz County district, Fars province, Iran",IOM Afghanistan,,4
11.710921,41.850766,3,2025.MMP0905,Eastern Africa,28/07/2025,2025,July,3,0,3,1,2,0,Ethiopia,Eastern Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Djibouti,Eastern Route to/from EHOA,"Galafi, Dikhil, Djibouti",IOM Djibouti Displacement Tracking Matrix,,4
11.304599,42.942548,2,2025.MMP0906,Eastern Africa,28/07/2025,2025,July,2,0,2,0,2,0,Ethiopia,Eastern Africa,Mixed or unknown,Djibouti,Eastern Route to/from EHOA,"Holl-Hol, Ali Sabieh, Djibouti",IOM Djibouti Displacement Tracking Matrix,,4
31.78458,-111.91489,1,2025.MMP1551,North America,28/07/2025,2025,July,1,0,1,,1,,Mexico,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water",United States of America,US-Mexico border crossing,Unspecified location in the desert around  Sells Pima County Arizona USA,Pima County Office of the Medical Examiner,,5
31.343675,-109.897908,1,2025.MMP1552,North America,28/07/2025,2025,July,1,0,1,,,,Unknown,Latin America / Caribbean (P),Mixed or unknown,United States of America,US-Mexico border crossing,Unspecified location in the desert around  Bisbee Cochise County Arizona USA,Pima County Office of the Medical Examiner,,5
35.7218583,51.3346954,1,2025.MMP1797,Southern Asia,28/07/2025,2025,July,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP1798,Southern Asia,28/07/2025,2025,July,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
32.6538966,51.6659656,1,2025.MMP1799,Southern Asia,28/07/2025,2025,July,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Isfahan district, Esfahan province, Iran",IOM Afghanistan,,4
32.02895229,24.04836183,1,2025.MMP0988,Mediterranean,28/08/2025,2025,August,1,0,1,,,,Unknown,Unknown,Drowning,Libya,Eastern Mediterranean,"Remains recovered on a beach in Bab el Zaytoon area, Tobruk, Libya. Likely Libya-Crete crossing.","Libyan Red Crescent via IOM Libya, Al Abireen Foundation","https://archive.ph/Al46s, https://perma.cc/Y65Q-2DQG",4
25.89758187,-97.4972372,1,2025.MMP0994,Central America,28/08/2025,2025,August,1,0,1,,1,,Unknown,Central America,Drowning,Mexico,US-Mexico border crossing,"Rio Bravo close to Puente Internacional 20 (Puente Nuevo), Matamoros, Tamaulipas, Mexico","N mÃ¡s, Hoy Tamaulipas","https://perma.cc/QP92-VC6E, https://perma.cc/9ZN3-9WAS",3
27.42851711,62.83031,1,2025.MMP0998,Southern Asia,28/08/2025,2025,August,1,0,1,,1,,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Border area of Kalegan, Golshan county, Sistan and Baluchestan province, Iran","Hengaw Organization for Human Rights, Haalvsh, HRANA","https://perma.cc/SFZ7-6F3R, https://perma.cc/3KUF-RXBV, https://perma.cc/4GMJ-QMDX",3
35.7218583,51.3346954,1,2025.MMP1869,Southern Asia,28/08/2025,2025,August,1,0,1,1,0,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP1870,Southern Asia,28/08/2025,2025,August,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
36.4706318,52.3466278,1,2025.MMP1871,Southern Asia,28/08/2025,2025,August,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Amol district, Mazandaran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP1872,Southern Asia,28/08/2025,2025,August,1,0,1,1,0,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
37.5498061,45.0786282,1,2025.MMP1873,Southern Asia,28/08/2025,2025,August,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Iran to TÃ¼rkiye,"Urmia district, West_Azerbaijan province, Iran",IOM Afghanistan,,4
50.63548105,1.576474308,2,2025.MMP1059,Europe,28/09/2025,2025,September,2,0,2,2,,,Somalia,Eastern Africa,Mixed or unknown,France,Mainland Europe to the UK,"At Plage Hardelot, NeufchÃ¢tel-Hardelot, Pas-de-Calais, France - English Channel Crossing","PrÃ©fecture maritime de la Manche et de la mer du Nord, AFP via Le Monde, La Voix Du Nord","https://perma.cc/H8TD-USSU, https://perma.cc/SLB8-KZWZ, https://perma.cc/E86P-J27X",5
50.65526079,1.572532857,1,2025.MMP1060,Europe,28/09/2025,2025,September,1,0,1,,,,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",France,Mainland Europe to the UK,"Remains found at Plage d'Ã‰cault, Saint-Ã‰tienne-au-Mont, Pas-de-Calais, France - English Channel Crossing","PrÃ©fecture maritime de la Manche et de la mer du Nord, La Voix Du Nord, AFP via Le Monde","https://perma.cc/6NZR-92AW, https://perma.cc/LYE9-AZY2, https://perma.cc/2Z4K-MPT2",5
39.2916244,44.4646533,1,2025.MMP1953,Southern Asia,28/09/2025,2025,September,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Iran to TÃ¼rkiye,"Maku district, West_Azerbaijan province, Iran",IOM Afghanistan,,4
37.05875846,3.317277289,27,2025.MMP2341,Mediterranean,28/09/2025,2025,September,,27,27,,,,Unknown,Northern Africa (P),Drowning,Algeria,Western Mediterranean,"Unspecified location in the Balearic Sea en route to Mallorca - departure from RÃ©ghaÃ¯a, Algiers, Algeria","Alarm Phone, Nuovi Desaparecidos","https://perma.cc/2C5W-FTQB, https://perma.cc/8YJH-ZJRK, https://perma.cc/3839-BPN3",4
32.97792585,12.62580037,7,2025.MMP1145,Mediterranean,28/10/2025,2025,October,5,2,7,,,,Unknown,Unknown,Drowning,Libya,Central Mediterranean,"Unspecified location off the coast of Surman, Libya. Boat departed form Al Zawiya 3 hours earlier","IOM Libya, Libyan Red Crescent, Veto Gate, Youm 7","https://archive.ph/UY8H5, https://perma.cc/P8KC-9PQ9, https://perma.cc/JJX5-GNEN",5
32.97792585,12.62580037,3,2025.MMP1145,Mediterranean,28/10/2025,2025,October,,3,3,,,,Egypt,Northern Africa,Drowning,Libya,Central Mediterranean,"Unspecified location off the coast of Surman, Libya. Boat departed form Al Zawiya 3 hours earlier","IOM Libya, Libyan Red Crescent, Veto Gate, Youm 7","https://archive.ph/UY8H5, https://perma.cc/P8KC-9PQ9, https://perma.cc/JJX5-GNEN",5
32.97792585,12.62580037,4,2025.MMP1145,Mediterranean,28/10/2025,2025,October,4,0,4,,4,,Egypt,Northern Africa,Drowning,Libya,Central Mediterranean,"Unspecified location off the coast of Surman, Libya. Boat departed form Al Zawiya 3 hours earlier","IOM Libya, Libyan Red Crescent",https://archive.ph/UY8H5,5
32.97792585,12.62580037,3,2025.MMP1145,Mediterranean,28/10/2025,2025,October,3,0,3,,3,,Pakistan,Southern Asia,Drowning,Libya,Central Mediterranean,"Unspecified location off the coast of Surman, Libya. Boat departed form Al Zawiya 3 hours earlier","IOM Libya, Libyan Red Crescent",https://archive.ph/UY8H5,5
32.97792585,12.62580037,2,2025.MMP1145,Mediterranean,28/10/2025,2025,October,2,0,2,,2,,Bangladesh,Southern Asia,Drowning,Libya,Central Mediterranean,"Unspecified location off the coast of Surman, Libya. Boat departed form Al Zawiya 3 hours earlier","IOM Libya, Libyan Red Crescent",https://archive.ph/UY8H5,5
32.97792585,12.62580037,3,2025.MMP1145,Mediterranean,28/10/2025,2025,October,3,0,3,,3,,Eritrea,Eastern Africa,Drowning,Libya,Central Mediterranean,"Unspecified location off the coast of Surman, Libya. Boat departed form Al Zawiya 3 hours earlier","IOM Libya, Libyan Red Crescent",https://archive.ph/UY8H5,5
32.97792585,12.62580037,6,2025.MMP1145,Mediterranean,28/10/2025,2025,October,6,0,6,,6,,Sudan,Northern Africa,Drowning,Libya,Central Mediterranean,"Unspecified location off the coast of Surman, Libya. Boat departed form Al Zawiya 3 hours earlier","IOM Libya, Libyan Red Crescent",https://archive.ph/UY8H5,5
32.97792585,12.62580037,2,2025.MMP1145,Mediterranean,28/10/2025,2025,October,2,0,2,,2,,Somalia,Eastern Africa,Drowning,Libya,Central Mediterranean,"Unspecified location off the coast of Surman, Libya. Boat departed form Al Zawiya 3 hours earlier","IOM Libya, Libyan Red Crescent",https://archive.ph/UY8H5,5
55.98275812,27.79952392,1,2025.MMP1575,Europe,28/10/2025,2025,October,1,0,1,,1,,Sri Lanka,Southern Asia,Violence,Belarus,Belarus-EU border,"Remains found near gate for animals in the Latvia-Belarus border fence near an unspecified river, Belarussian side","SB news, Belarus State Border Committee","https://perma.cc/E4KE-V4L3, https://perma.cc/HS9W-8RP3",5
35.7218583,51.3346954,1,2025.MMP2082,Southern Asia,28/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP2083,Southern Asia,28/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP2084,Southern Asia,28/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP2085,Southern Asia,28/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP2086,Southern Asia,28/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
37.2523295,55.1671199,1,2025.MMP2087,Southern Asia,28/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Gonbad-e-Kavus district, Golestan province, Iran",IOM Afghanistan,,4
27.3688908,62.3385305,1,2025.MMP2088,Southern Asia,28/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Saravan district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
27.3688908,62.3385305,1,2025.MMP2089,Southern Asia,28/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Saravan district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
27.3688908,62.3385305,1,2025.MMP2090,Southern Asia,28/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Saravan district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
27.3688908,62.3385305,1,2025.MMP2091,Southern Asia,28/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Saravan district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
27.9407704,57.6995447,1,2025.MMP2092,Southern Asia,28/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Kahnuj district, Kerman province, Iran",IOM Afghanistan,,4
27.1962543,56.2883647,1,2025.MMP2093,Southern Asia,28/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Bandar-Abbas district, Hormozgan province, Iran",IOM Afghanistan,,4
43.82684435,18.21371018,1,2025.MMP1653,Europe,28/11/2025,2025,November,1,0,1,,1,,Unknown,Unknown,Vehicle accident / death linked to hazardous transport,Bosnia and Herzegovina,Western Balkans,"Near Temporary Residenc Center Usivak in BlaÅ¾uj, Sarajevo Canton, Bosnia and Herzegovina","Sarajevo Canton Ministry of the Interior, IOM Bosnia and Herzegovina",https://archive.ph/onTyh,5
32.55053582,-116.934718,1,2025.MMP1678,North America,28/11/2025,2025,November,1,0,1,1,,,Unknown,Latin America / Caribbean (P),Accidental death,United States of America,US-Mexico border crossing,"Otay border crossing, Otay Mesa, San Diego County, California, United States of America","Gobierno del Estado de Oaxaca, El Universal Oaxaca, El Heraldo, Univision Los Angeles, ZÃ³calo","https://perma.cc/8Z79-38ZT, https://perma.cc/F6PF-QVR6, https://archive.ph/2yrAd, https://perma.cc/B7MH-YDUP, https://perma.cc/3F3U-2L7X",5
30.2839379,57.0833628,1,2025.MMP2208,Southern Asia,28/11/2025,2025,November,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Kerman district, Kerman province, Iran",IOM Afghanistan,,4
32.6538966,51.6659656,1,2025.MMP2209,Southern Asia,28/11/2025,2025,November,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Isfahan district, Esfahan province, Iran",IOM Afghanistan,,4
29.5926119,52.5835646,1,2025.MMP2210,Southern Asia,28/11/2025,2025,November,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz district, Fars province, Iran",IOM Afghanistan,,4
20.8582546,-17.66512695,1,2025.MMP2378,Western Africa,28/11/2025,2025,November,,1,1,,1,,Mali,Western Africa,Drowning,Mauritania,Western Africa / Atlantic route to the Canary Islands,"Off Nouadhibou, Mauritania",IOM Mali Displacement Tracking Matrix,,2
34.63642897,36.13710155,4,2025.MMP1706,Western Asia,28/12/2025,2025,December,,4,4,,,,Syrian Arab Republic,Western Asia,Drowning,Syrian Arab Republic,,"In the Kabir River on the Syrian-Lebanese border between AShabruniyyah and Addabousiyah villages near Talkalakh, Homs, Syria","CNN, EuroNews, Baladi News","https://perma.cc/77HN-F6FR, https://perma.cc/HA24-T5QC, https://perma.cc/NVM9-46QG",3
31.5778137,54.4451578,1,2025.MMP2296,Southern Asia,28/12/2025,2025,December,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Mehriz district, Yazd province, Iran",IOM Afghanistan,,4
29.5926119,52.5835646,1,2025.MMP2297,Southern Asia,28/12/2025,2025,December,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz district, Fars province, Iran",IOM Afghanistan,,4
37.34148592,2.960311314,19,2025.MMP2360,Mediterranean,28/12/2025,2025,December,,19,19,,,,Unknown,Unknown,Drowning,Algeria,Western Mediterranean,"Unspecified location between Algeria and the Balearic Islands - Departure from Algiers, Algeria","Alarm Phone, CIPIMD via Nuovi Desaparecidos","https://perma.cc/EKJ5-49Z7, https://perma.cc/DJD9-PQFS, https://perma.cc/7K4P-XSB4, https://perma.cc/3839-BPN3",4
